pseAAC_1,pseAAC_2,pseAAC_3,pseAAC_4,pseAAC_5,pseAAC_6,pseAAC_7,pseAAC_8,pseAAC_9,pseAAC_10,pseAAC_11,pseAAC_12,pseAAC_13,pseAAC_14,pseAAC_15,pseAAC_16,pseAAC_17,pseAAC_18,pseAAC_19,pseAAC_20,pseAAC_21,pseAAC_22,pseAAC_23,pseAAC_24,pseAAC_25,pseAAC_26,pseAAC_27,pseAAC_28,pseAAC_29,pseAAC_30,target
0.000184199,0.000276298,0.000276298,0.000276298,1.84E-04,9.21E-05,9.21E-05,0.00E+00,9.21E-05,0,0.00E+00,9.21E-05,2.76E-04,9.21E-05,9.21E-05,1.84E-04,9.21E-05,9.21E-05,0.000184199,0.000184199,0.122241247,0.103704481,0.116712503,0.09407472,0.117309847,0.076769208,0.116415393,0.060104388,0.073701871,0.116203363,1
0.000311872,0.000519786,0,0.000103957,0.000207915,0.000207915,0.000103957,0.000415829,0.000103957,0.000519786,0.000311872,0.000103957,0.000207915,0.000207915,0.000311872,0.000415829,0.000311872,0.000311872,0,0.000103957,0.105770427,0.126760321,0.096034924,0.093181574,0.099952635,0.095826342,0.104874714,0.118115912,0.086469602,0.068231513,1
0,0.000820282,0.000102535,0,0.000205071,0.000205071,0.000102535,0.000205071,0,0.000205071,0,0.000102535,0.000410141,0,0.000307606,0.000102535,0.000205071,0.000102535,0.000102535,0.000205071,0.116289309,0.10058741,0.11591413,0.08404021,0.077576305,0.120070708,0.100517137,0.101117411,0.064840526,0.115663192,1
0.000208292,0.000208292,0.000208292,0.000208292,0,0.000624875,0.000208292,0,0.000208292,0.001874625,0.000208292,0,0.000208292,0,0.000208292,0.000833167,0.000416583,0.000208292,0,0,0.077980001,0.096617446,0.112169227,0.134985672,0.1095997,0.05876995,0.081612318,0.105404392,0.083641962,0.133387168,1
0.000178331,0.000713324,0,0.000178331,0.000356662,0.000178331,0.000178331,0.000356662,0.000534993,0,0,0.000178331,0.000178331,0,0,0.000713324,0.000178331,0.000178331,0,0.000178331,0.120182608,0.118479608,0.052740689,0.098903928,0.125177275,0.084831322,0.101235092,0.09380165,0.092630081,0.107737802,1
0.000752549,0.000430028,0.000107507,0,0.000107507,0,0,0.000107507,0.000107507,0.000107507,0.000107507,0.000107507,0.000107507,0.000107507,0.000215014,0.000322521,0.000107507,0.000107507,0.000107507,0,0.087813677,0.111113018,0.081174519,0.103922428,0.11241112,0.085954675,0.107362064,0.14617855,0.088565373,0.072494381,1
0.000108991,0.000871926,0.000326972,0.000108991,0.000108991,0.000435963,0.000108991,0.000217981,0.000108991,0.000108991,0,0.000217981,0.000108991,0.000108991,0.000435963,0.000108991,0.000217981,0.000217981,0.000108991,0,0.110538572,0.08800251,0.128580151,0.106981668,0.095430104,0.078268593,0.085511668,0.091915303,0.107211591,0.103527184,1
0,0.000852302,0,0.00014205,0,0.000426151,0.000284101,0,0.000284101,0,0,0,0.000284101,0.00014205,0.000426151,0.000284101,0,0,0,0,0.097817851,0.103454801,0.058803671,0.103444717,0.085239192,0.106049252,0.120456259,0.09111441,0.113529927,0.116964812,1
0.000206623,0.001239735,0,0,0.001033113,0,0.000206623,0.000206623,0,0.000413245,0,0.000413245,0.000619868,0.000206623,0,0.000206623,0.000206623,0.000206623,0,0.000206623,0.091370698,0.103541001,0.119536578,0.094730989,0.093901673,0.088512019,0.080387223,0.090452877,0.110455766,0.121738988,1
0.000405795,0.00054106,0.00054106,0.00027053,0.000135265,0.00027053,0,0.000135265,0.00054106,0,0,0.000135265,0.000405795,0.000135265,0.000405795,0.000405795,0.000135265,0.00027053,0,0,0.120874138,0.090848359,0.077453385,0.089596079,0.118228856,0.08580679,0.086246517,0.128461044,0.100377544,0.097373013,1
0.00018429,0.00018429,2.76E-04,9.21E-05,9.21E-05,0.000460725,0.00E+00,9.21E-05,0.00018429,2.76E-04,9.21E-05,0.00018429,1.84E-04,9.21E-05,0.00E+00,9.21E-05,1.84E-04,9.21E-05,9.21E-05,9.21E-05,0.105621424,0.104735057,0.104805248,0.12386824,0.070446756,0.111674084,0.097459513,0.119750602,0.121145841,0.037544594,1
0.000138944,0.000833661,0.000277887,0,0.000555774,0.000555774,0,0.000138944,0.000138944,0,0,0,0.000138944,0,0.000138944,0.000277887,0,0.000972605,0,0,0.123090863,0.100750165,0.098358777,0.133758855,0.120707852,0.075023994,0.076714556,0.086327209,0.083279248,0.097820176,1
0.000166601,0.000249902,0.000166601,0.000249902,0.000249902,1.67E-04,8.33E-05,0,0.000416504,0.000249902,0,0,0.000166601,2.50E-04,8.33E-05,2.50E-04,8.33E-05,0.000166601,0.000166601,0.000166601,0.111065716,0.114831596,0.094833917,0.101915139,0.083303685,0.070453029,0.127034168,0.095541713,0.098308475,0.099380533,1
5.60E-05,0.000335762,0.000111921,0,0,4.48E-04,5.60E-05,5.60E-05,0.000167881,0.000167881,0,0.000223841,0.000223841,0.00E+00,5.60E-05,0.000279801,0.000111921,0.000111921,1.68E-04,5.60E-05,0.092154045,0.104894135,0.119680118,0.100961916,0.105275272,0.117670999,0.119302402,0.089027702,0.066720734,0.081682545,1
0,0.000786526,0,0.000589895,0,0,0.000393263,0.000196632,0,0,0.000393263,0.000196632,0.000196632,0.000196632,0.000196632,0.000196632,0.000393263,0.000196632,0.000196632,0.000393263,0.085233208,0.073147534,0.074335322,0.122314979,0.121298408,0.097880435,0.132411553,0.111199545,0.107365565,0.070290925,1
0.000195555,0.000977776,0.000293333,0,0,0.000488888,0.000293333,0,1.96E-04,9.78E-05,0,0.00039111,0.000488888,0.000293333,2.93E-04,9.78E-05,3.91E-04,9.78E-05,0,0,0.103833886,0.121340836,0.102240174,0.077069731,0.089933598,0.107259057,0.092449845,0.112000175,0.083250506,0.106026646,1
0.000165136,0.000990816,0.000165136,0.000165136,0,0.001155952,0.000165136,0,0,0.000165136,0.000165136,0,0.000495408,0.000330272,0,0.000660544,0.000330272,0.000165136,0,0,0.112903574,0.130772964,0.109911116,0.098479117,0.082610296,0.08733749,0.115678858,0.102112745,0.084307615,0.07076701,1
9.56E-05,7.65E-04,9.56E-05,0.000286841,0,0.000382455,0.000191227,0,0.00E+00,9.56E-05,0,0.000191227,1.91E-04,9.56E-05,1.91E-04,9.56E-05,9.56E-05,0.00E+00,9.56E-05,9.56E-05,0.121690964,0.099809626,0.082652306,0.130624417,0.086487732,0.114522842,0.105590502,0.077171956,0.080186665,0.098298966,1
0.000120058,0.000480233,0.000120058,0.000120058,0,0.000240116,0.000120058,0.000120058,0.000120058,0.000120058,0,0,0.000360174,0.000240116,0,0.000120058,0,0.000120058,0.000120058,0.000360174,0.101746182,0.111707322,0.113598658,0.09121259,0.072973271,0.063076587,0.064515527,0.121139523,0.13478553,0.122363415,1
0.000664776,0.000531821,0.000398866,0.000132955,0.000132955,0.00026591,0.000132955,0.000132955,0.000531821,0.00026591,0,0.000132955,0.00026591,0,0.00026591,0.000664776,0.000132955,0,0,0,0.119037777,0.096628479,0.102504143,0.114717839,0.084295411,0.116449863,0.081671876,0.104093426,0.100089506,0.075858248,1
0,0.000486893,0.000121723,0.000121723,0,0.000365169,0,0.000121723,0.000121723,0,0,0.000365169,0.000608616,0.000243446,0.000121723,0.000243446,0.000121723,0.000121723,0.000121723,0.000121723,0.087214515,0.109345935,0.110416322,0.115519581,0.074740351,0.087218949,0.099557949,0.105428111,0.103388281,0.103761758,1
0.000243144,0.000972576,0.000364716,0,0,0.000364716,0.000364716,0.000121572,0.000121572,0.000121572,0,0.000121572,0.000364716,0,0.000364716,0.000243144,0.000243144,0.000243144,0,0.000121572,0.118092818,0.089367567,0.089227888,0.090285961,0.108113722,0.104873893,0.092756274,0.112550893,0.08914521,0.101209182,1
0.000363077,0.001089231,0,0,0,0,0.000726154,0.000181539,0.000181539,0.000363077,0,0.000181539,0.000181539,0.000181539,0.000181539,0.000181539,0.000907693,0,0,0.000363077,0.077658501,0.099116546,0.107371712,0.110045813,0.082144405,0.069896858,0.125051232,0.101303345,0.124670115,0.097658396,1
0.000569526,0.000379684,3.80E-04,9.49E-05,0,4.75E-04,9.49E-05,1.90E-04,9.49E-05,0.000189842,0.00E+00,9.49E-05,9.49E-05,0.000189842,0.000284763,3.80E-04,9.49E-05,9.49E-05,0.00E+00,9.49E-05,0.103859954,0.118660714,0.079878624,0.106913367,0.112732212,0.084362132,0.071956676,0.107356542,0.091464483,0.119018453,1
0.000435384,0.000870768,0.000145128,0.000290256,0,0.000580512,0,0.000145128,0.000435384,0,0.000145128,0,0.000145128,0.000580512,0,0.000435384,0.00072564,0,0,0,0.105723706,0.116298949,0.101093366,0.108698128,0.072863737,0.07512012,0.126956901,0.08080808,0.103277112,0.10422555,1
0.00016652,0.00016652,0.000249781,0.00E+00,8.33E-05,0.000249781,2.50E-04,8.33E-05,0.000333041,0.000499561,0,0.000249781,0.00016652,0.000333041,0.000249781,0.000249781,0,0,0,0.000249781,0.093696822,0.107517671,0.098384635,0.076990094,0.131496535,0.096646943,0.076340839,0.097822999,0.119382208,0.098141065,1
0.000147757,4.43E-04,7.39E-05,7.39E-05,7.39E-05,0.000295514,0.000147757,0.000147757,0,0.000221635,0.000147757,0.000147757,0.000221635,0,0.000369392,0.000517149,0.000147757,1.48E-04,7.39E-05,0,0.091555353,0.10753512,0.115893776,0.121180176,0.097725969,0.058838312,0.082336552,0.108587087,0.104861002,0.108088247,1
0.000122664,0.000735983,0.000122664,0,0.000245328,0.000122664,0.000122664,0.000245328,0.000490655,0.000122664,0.000122664,0,0.000122664,0.000122664,0.000490655,0.000490655,0.000490655,0,0,0.000122664,0.098832084,0.087511302,0.103899042,0.090202821,0.099129103,0.077369896,0.096310288,0.079471384,0.145883185,0.117097664,1
0.000114896,0.000689377,0.000229792,0.000229792,0.000344688,0.000344688,0,0.000459585,0.000114896,0.000344688,0,0.000229792,0.000229792,0.000114896,0.000114896,0.000114896,0,0.000344688,0,0.000229792,0.089984013,0.091125913,0.110948055,0.10385889,0.093096561,0.095347765,0.079662714,0.078986165,0.116143184,0.136595582,1
0.000460486,0.000920971,0.000230243,0.000230243,0.000460486,0.000230243,0,0.000460486,0.000690728,0.000230243,0,0,0.000230243,0,0,0.000920971,0.000460486,0.001151214,0,0,0.094982787,0.101500858,0.087551955,0.107657502,0.121745595,0.091135472,0.099184969,0.103630914,0.07084068,0.115092227,1
0.000178525,0.001428201,0.000714101,0.000178525,0.000178525,0.00035705,0,0,0.00035705,0.000178525,0.000178525,0.000535575,0.000535575,0.000535575,0.000178525,0.000535575,0.00035705,0.000178525,0,0,0.084023189,0.089518982,0.110658352,0.110174106,0.104122216,0.099415676,0.121295245,0.103164965,0.096557945,0.074463895,1
0.000265305,7.07E-04,8.84E-05,0.00017687,0.000265305,0.00053061,0.00E+00,8.84E-05,0.000619045,1.77E-04,8.84E-05,2.65E-04,8.84E-05,0.00E+00,8.84E-05,0.00E+00,8.84E-05,0.00017687,0.00E+00,8.84E-05,0.089363336,0.092112824,0.101335086,0.107257941,0.09916821,0.104103135,0.105149775,0.105032841,0.084128244,0.108545902,1
0.000445587,0.000891175,0.000297058,0.000742646,0,0.000445587,0,0.000148529,0.000148529,0.000445587,0,0.000445587,0.000148529,0,0.000148529,0.000297058,0.000594117,0.000148529,0,0.000148529,0.111494125,0.088816266,0.095142757,0.078078446,0.081915089,0.109690662,0.083972537,0.114031131,0.085853582,0.145509827,1
0.000183151,0.001098906,0.000183151,0,0,0.000366302,0.000183151,0,0.000183151,0.000366302,0.000366302,0,0.000549453,0.000366302,0.000183151,0.000366302,0.000366302,0,0,0.000183151,0.061088112,0.131794912,0.153293301,0.111690496,0.088055424,0.08191366,0.079997235,0.098765883,0.089293879,0.099162021,1
0.000110204,0.000661225,0.000661225,0.000220408,0.000220408,0.000551021,0.000110204,0.000110204,0.000110204,0.000110204,0,0.000220408,0.000220408,0.000110204,0.000110204,0.000220408,0.000220408,0.000330613,0,0.000110204,0.088360944,0.093233662,0.097782515,0.125317195,0.101147818,0.097610418,0.077518963,0.113633712,0.098676954,0.102309652,1
0.000118805,0.000712829,0,0,0.00023761,0.000118805,0,0,0.000118805,0.000118805,0,0.00023761,0.00023761,0,0.000356414,0.000356414,0.00023761,0.000118805,0,0.00023761,0.092259329,0.107758012,0.092559799,0.094054348,0.078131517,0.126256435,0.104452219,0.074244972,0.123865341,0.103210297,1
0.000238192,0.000714577,0.000119096,0.000119096,0,0.000357288,0.000119096,0.000238192,0.000714577,0.000119096,0.000119096,0.000119096,0.000357288,0.000119096,0.000119096,0.000119096,0.000238192,0.000238192,0,0.000119096,0.100652313,0.097193958,0.10603589,0.113333255,0.082023065,0.101429807,0.079657429,0.129299129,0.105524253,0.080563442,1
0.000553678,0.000664414,0,0.000110736,0,0.000110736,0,0.000110736,0.000110736,0.000442943,0.000110736,0,0.000221471,0.000110736,0.000221471,0.000442943,0.000110736,0,0.000110736,0.000110736,0.113387387,0.099784934,0.096007862,0.107413445,0.085637302,0.101161458,0.109550167,0.100164272,0.072114478,0.111235154,1
0.000500114,0.000400091,0.000300068,0.000300068,0.000200046,0.000500114,0,0.000500114,0.000200046,0.000400091,0,0.000100023,0,0,0.000100023,0.000200046,0.000300068,0.000200046,0,0,0.092968515,0.107260168,0.100464298,0.099181052,0.092746472,0.097091889,0.069448602,0.103664528,0.126051601,0.10692192,1
0.00016743,0.000334859,0.000669718,0.00016743,0,0.000669718,0.00016743,0.000669718,0,0.000837148,0.00016743,0.000334859,0.000334859,0,0.00016743,0.000334859,0.000502289,0.000334859,0,0,0.127369048,0.114544993,0.082953958,0.109426987,0.090620301,0.103080868,0.088395868,0.091755537,0.117614978,0.068377426,1
0.000499699,0,0.00024985,0,0.00024985,0.00024985,0.00024985,0.000749549,0,0.001499097,0.00024985,0,0.000749549,0.000499699,0.00024985,0.00024985,0.00024985,0.00024985,0,0,0.087714862,0.142259906,0.09240804,0.078620823,0.094512179,0.10348215,0.111712356,0.090107212,0.097432094,0.095504139,1
0.000105535,5.28E-04,5.28E-05,0.00E+00,5.28E-05,0.000263838,0.00E+00,5.28E-05,0,1.06E-04,5.28E-05,0.000211071,1.58E-04,5.28E-05,0.000316606,0.000158303,0.000158303,0,0.000105535,0.000105535,0.098763134,0.097506942,0.101511147,0.078225328,0.119038156,0.106698104,0.099012406,0.116080392,0.08670157,0.093982741,1
0,0.000234491,0.000468982,0.000234491,0.000234491,0.000468982,0.000234491,0.000468982,0,0.000234491,0,0.000468982,0,0,0.000468982,0.000234491,0,0.000703474,0,0,0.078706716,0.094482579,0.111070252,0.066737153,0.092019596,0.073847564,0.066096751,0.114681272,0.154087563,0.14381522,1
0.000335657,0.001342626,0,0.000335657,0,0.000335657,0.000335657,0,0,0,0,0.000335657,0.00100697,0,0.000335657,0.000335657,0.000671313,0,0,0,0.090133104,0.112699254,0.118747999,0.102259241,0.037578567,0.086604752,0.073281779,0.141822345,0.139787362,0.091715092,1
0,0.00054985,0.000183283,3.67E-04,9.16E-05,0.000458209,0.00E+00,9.16E-05,9.16E-05,0.00E+00,9.16E-05,0.000274925,0.000183283,0,2.75E-04,9.16E-05,0.00E+00,9.16E-05,9.16E-05,0,0.105645021,0.12575551,0.094908811,0.08031757,0.089436733,0.136351494,0.069627579,0.130688834,0.101449286,0.062886626,1
0.000186363,0,0.00055909,0,0.000186363,0.000186363,0,0.000931816,0.000745453,0.000186363,0.000186363,0.000186363,0,0.000186363,0,0.000186363,0.00055909,0.000372726,0.000186363,0,0.091909,0.091164854,0.074307809,0.105725827,0.127773963,0.102049265,0.110637862,0.077583684,0.122057104,0.091945187,1
0.000326715,0.000980144,0,0,0,0.000653429,0,0,0.000816786,0.000163357,0,0,0,0.000163357,0.000163357,0.000490072,0.000163357,0,0,0,0.09255766,0.102103974,0.063770452,0.120853094,0.114265684,0.067577724,0.11993067,0.13400759,0.072246465,0.108766113,1
0.000450796,0.000676194,0.000225398,0.000112699,0.000112699,0.000112699,0.000225398,0.000225398,0,0,0.000112699,0.000338097,0.000225398,0.000450796,0.000112699,0.000225398,0.000112699,0.000112699,0.000112699,0,0.094678034,0.100035371,0.099609182,0.103940025,0.097181456,0.108132574,0.08273455,0.079423551,0.111234971,0.119085818,1
0.000102134,0.000612805,0.000102134,0,0,0.00051067,0,0,0.000306402,0,0,0,0,0,0.000306402,0.000408536,0.000204268,0,0,0.000102134,0.089283025,0.109682333,0.089220006,0.087087302,0.108269331,0.098937641,0.095136775,0.09282492,0.108323992,0.118579189,1
0.000302353,0.001209413,0.000302353,0.000604707,0,0.000302353,0.000302353,0,0,0,0,0.000604707,0.000604707,0,0.000302353,0.000302353,0.000302353,0.000302353,0,0,0.110128262,0.095728947,0.054265227,0.111375827,0.096905042,0.079665812,0.1324012,0.153970596,0.055295422,0.104821304,1
0.000164275,5.75E-04,8.21E-05,8.21E-05,0.000246413,0.000410688,0,0.000657101,0.000164275,2.46E-04,8.21E-05,0,0.000410688,0.00E+00,8.21E-05,0.000164275,0.000164275,2.46E-04,8.21E-05,0.000164275,0.096496444,0.08998921,0.098427879,0.105538675,0.100820377,0.121761144,0.103807671,0.08425531,0.116499234,0.078379312,1
0.000137766,0.000826597,0,0,0.000137766,0.000551065,0,0.000137766,0.000413298,0.000137766,0,0.000551065,0.000275532,0.000137766,0,0.000275532,0.000413298,0.000137766,0.000137766,0,0.108685024,0.07691976,0.099289421,0.106193611,0.09171633,0.094119746,0.091496087,0.113573539,0.092495236,0.121240496,1
0,0.000910404,0.000113801,0,0,0.000455202,0,0.000113801,0.000341402,0.000113801,0.000113801,0.000227601,0.000227601,0.000341402,0.000341402,0.000227601,0.000227601,0.000113801,0,0.000113801,0.123896226,0.081178876,0.102180079,0.085704984,0.083855467,0.126418855,0.088962694,0.093988322,0.094914221,0.114917258,1
7.48E-05,0.000448742,0.000149581,2.24E-04,7.48E-05,0.000448742,2.99E-04,7.48E-05,1.50E-04,7.48E-05,0,0.000224371,0.000149581,0.00E+00,7.48E-05,0.000373952,0.000224371,0.000299161,0.000149581,0,0.094235186,0.100043863,0.12361524,0.105493118,0.090400411,0.116774823,0.111469329,0.099684843,0.070523372,0.084244668,1
9.68E-05,0.00E+00,9.68E-05,9.68E-05,9.68E-05,0.000193647,0,0.000193647,0,1.94E-04,9.68E-05,0.000290471,0.00E+00,9.68E-05,0.000193647,0.000193647,0.00E+00,9.68E-05,1.94E-04,9.68E-05,0.063907208,0.112364184,0.119843824,0.095836849,0.075887953,0.118043049,0.139733639,0.114824124,0.090761396,0.06657083,1
0.000166538,0.000999227,0.000333076,0.000499613,0,0.000499613,0.000166538,0,0.000499613,0.000166538,0.000166538,0.000166538,0.000333076,0,0,0,0.000166538,0.000166538,0,0.000166538,0.118767943,0.116588604,0.087473158,0.107976331,0.076791877,0.119591716,0.090904342,0.097462977,0.133664043,0.04628249,1
0.000149111,1.49E-04,7.46E-05,0.000149111,0,0.000447334,0.00E+00,7.46E-05,0.000223667,2.98E-04,7.46E-05,7.46E-05,0.000149111,0,0.00E+00,7.46E-05,7.46E-05,0,0.000149111,0.000223667,0.135210251,0.140071891,0.049469775,0.106820501,0.126846496,0.050444851,0.116670011,0.103404548,0.045284675,0.12339122,1
0.000326024,0.000815061,0,0,0,0.000489037,0,0.000163012,0.000652049,0.000163012,0,0.000163012,0.000489037,0.000163012,0.000326024,0.000163012,0.000489037,0.000163012,0,0,0.086762416,0.076522057,0.131049626,0.125927692,0.121462321,0.077478335,0.082168263,0.092643811,0.08645911,0.114962028,1
0.000333467,0.000333467,0.000416834,2.50E-04,8.34E-05,2.50E-04,8.34E-05,8.34E-05,1.67E-04,8.34E-05,8.34E-05,8.34E-05,8.34E-05,0,0.000416834,0.0002501,0,0,0,0.000166733,0.107803817,0.104935505,0.102628788,0.11910011,0.08014135,0.077473028,0.100073554,0.080292128,0.104913411,0.119470372,1
0.000186158,0,0.000186158,0,0.000372316,0.000372316,0,0.000186158,0.000744631,0.000186158,0.00E+00,9.31E-05,0,0.000186158,0.000186158,2.79E-04,9.31E-05,0.000372316,0,0,0.101635182,0.084266774,0.102457902,0.122310334,0.107313741,0.109705093,0.076534321,0.110226123,0.067865412,0.114241198,1
0.000612872,0,0.000612872,0.000153218,0,0.000306436,0,0.000459654,0,0.000919309,0.000153218,0.000153218,0.000306436,0,0.000459654,0.000459654,0.000459654,0,0,0,0.121245958,0.110202704,0.070511402,0.097063643,0.0844856,0.106593676,0.111883405,0.089746968,0.102962302,0.100248144,1
0.000330043,0.00099013,0.000165022,0,0,0.000330043,0,0,0.000495065,0,0,0,0.000660087,0,0.000495065,0,0.000165022,0,0,0,0.098025274,0.094883818,0.087698979,0.071566873,0.097785012,0.123507344,0.100516907,0.058368595,0.14397612,0.1200406,1
0.000285322,0.000855965,0,0.000713304,0,0.000427982,0,0,0.000285322,0.000142661,0,0.000570643,0.000142661,0.000285322,0.000142661,0,0.000285322,0.000285322,0,0.000142661,0.105402131,0.077517753,0.089906685,0.063995251,0.080841622,0.131710716,0.084747938,0.120481289,0.080975407,0.159856063,1
0,0.00044554,1.49E-04,7.43E-05,7.43E-05,2.23E-04,7.43E-05,7.43E-05,0.000297027,1.49E-04,7.43E-05,0.00E+00,7.43E-05,0,0.00022277,0.000148513,2.23E-04,7.43E-05,0.000148513,0.000297027,0.08872109,0.094444731,0.106120553,0.099764385,0.100969668,0.0989301,0.077904187,0.095202667,0.107223714,0.127897149,1
0.000240329,0.000801097,1.60E-04,8.01E-05,0,0.000480658,0.00E+00,8.01E-05,2.40E-04,8.01E-05,0,4.01E-04,8.01E-05,0.000320439,0.000240329,0.000240329,0.000160219,0.000160219,0,0.000160219,0.094974366,0.106449949,0.075642719,0.102320229,0.10340399,0.073481162,0.130136786,0.106971033,0.088970977,0.113723413,1
7.55E-05,0.000453226,2.27E-04,7.55E-05,0.000151075,2.27E-04,7.55E-05,0,0.000151075,0.000151075,0,0,0,0,0.000151075,0.000453226,0.000151075,0,0.000151075,0.000151075,0.095466119,0.116227156,0.071973691,0.105619795,0.103515098,0.103182428,0.12019241,0.078115773,0.082256592,0.12080712,1
7.85E-05,4.71E-04,7.85E-05,0.000157025,0,6.28E-04,7.85E-05,3.93E-04,7.85E-05,1.57E-04,7.85E-05,0.000235538,0.000235538,0,0.00E+00,7.85E-05,0.000235538,0.00E+00,7.85E-05,0.000157025,0.090897183,0.099824447,0.101218617,0.065030168,0.076478952,0.107168885,0.116336586,0.117344291,0.116003606,0.106478245,1
0.000570406,0.000760541,0,0.000190135,0,0.000950677,0.000380271,0,0,0.000380271,0,0.000380271,0.000190135,0,0,0.000380271,0,0.000190135,0,0,0.039040075,0.045694693,0.047118396,0.071440109,0.09152076,0.098309791,0.122481069,0.17492992,0.145781641,0.159310433,1
0,0.000810769,0.000135128,0,0.000135128,0.000270256,0,0.000270256,0.000135128,0.000405385,0,0,0.000135128,0,0.000540513,0.000945898,0.000405385,0.000135128,0,0,0.095393471,0.066427091,0.099553118,0.078299225,0.129561554,0.096878394,0.137935009,0.111604583,0.110942154,0.069081297,1
0.000292694,0.000219521,0.000219521,0.000219521,0.000219521,0.000219521,0.000146347,0.000219521,0.000219521,2.20E-04,7.32E-05,0.000219521,1.46E-04,7.32E-05,0.000439041,0.000219521,1.46E-04,7.32E-05,0.00E+00,7.32E-05,0.084357667,0.107123937,0.110403715,0.077729243,0.097765402,0.110967421,0.103158978,0.078853519,0.113333376,0.112648066,1
0.000212684,0.000850737,0.000212684,0.000425369,0,0.000212684,0,0,0.000106342,0.000212684,0,0.000212684,0.000319026,0.000106342,0.000425369,0,0.000212684,0.000212684,0,0.000212684,0.10953401,0.097585613,0.110286016,0.092759486,0.088908534,0.088080929,0.119815826,0.103166975,0.102378519,0.083549433,1
0.000644123,0.001030597,0.000257649,0.000257649,0,0.000386474,0,0.000128825,0.000257649,0,0,0.000128825,0.000515299,0,0.000257649,0.000386474,0.000257649,0.000128825,0,0.000128825,0.103262126,0.084711221,0.141406971,0.111043668,0.106144078,0.09341526,0.104642092,0.078931923,0.084110773,0.087565375,1
0.000202675,0.000608026,0.000202675,0.000202675,0,0.000202675,0,0.000101338,0.000101338,0.000202675,0.000101338,0,0.000101338,0.000101338,0.000101338,0.000506688,0.000101338,0,0.000304013,0,0.125274346,0.126520804,0.096911443,0.079805355,0.095285615,0.07113402,0.087956113,0.142470503,0.07241163,0.099088706,1
0.000508446,0.001525339,0,0,0,0,0.000254223,0,0.001271116,0.000508446,0,0.000254223,0.001271116,0,0,0.000508446,0,0,0,0.000254223,0.054414647,0.083531183,0.131239684,0.130508136,0.152352004,0.144774798,0.105768107,0.07364172,0.057232764,0.060181377,1
0.000471812,0.000471812,0.000353859,0.000117953,0.000117953,0.000235906,0,0,0.000117953,0.000353859,0.000235906,0.000353859,0.000235906,0,0.000235906,0.000235906,0.000353859,0.000117953,0.000117953,0,0.12968927,0.126499642,0.08666801,0.098464306,0.058525612,0.11072723,0.086805451,0.139708311,0.081221618,0.077562196,1
0.000102809,0.000616852,0,0.000411235,0,0.000411235,0,0,0,0.000102809,0,0.000205617,0.000308426,0,0.000102809,0.000102809,0.000308426,0,0.000205617,0.000102809,0.118095051,0.085641845,0.126133231,0.072603504,0.141930328,0.104347715,0.097919193,0.069622197,0.103662974,0.077062511,1
0.000491271,0.000736906,0.000122818,0.000245635,0,0.000614089,0,0,0.000491271,0.000122818,0.000245635,0,0.000122818,0.000368453,0,0.000245635,0.000491271,0,0,0,0.120568887,0.094864406,0.101539333,0.096133846,0.088917677,0.102852693,0.112616435,0.077199643,0.123881231,0.07712723,1
0.000124338,0,0.000124338,0.000124338,0.000124338,0.000248677,0,0.000248677,0.000124338,0.000373015,0.000248677,0.000124338,0,0.000124338,0.000124338,0.000248677,0,0.000248677,0.000124338,0.000124338,0.080554318,0.115736163,0.101392932,0.101564036,0.056987193,0.102743473,0.140940292,0.120118837,0.101155006,0.07594797,1
0.000491526,0.001474579,0,0,0,0,0,0,0.000737289,0.000737289,0,0,0.001720342,0,0.000245763,0.000245763,0.000245763,0,0,0.000245763,0.060076539,0.094232346,0.129582624,0.135429295,0.128240547,0.144920675,0.104474701,0.084467555,0.044264441,0.068167198,1
0.000168423,0.000336846,1.68E-04,5.61E-05,5.61E-05,0.000449128,1.12E-04,5.61E-05,0,1.12E-04,5.61E-05,0.000224564,1.68E-04,5.61E-05,0.000112282,1.12E-04,5.61E-05,0.000168423,1.12E-04,5.61E-05,0.12032437,0.081650312,0.11073244,0.102001221,0.109639229,0.091691601,0.113398218,0.081483127,0.091808629,0.094632225,1
0.000245961,4.92E-04,8.20E-05,8.20E-05,8.20E-05,6.56E-04,8.20E-05,0,0,0.000327948,0,0,0,0.00E+00,8.20E-05,0.000409936,0.00E+00,8.20E-05,0,0.000163974,0.104798414,0.102747616,0.099858103,0.125399727,0.085018225,0.088969274,0.118592474,0.115584039,0.080310663,0.075933904,1
0.000307177,0.000614353,0.000102392,0.000102392,0,0.000819137,0.000102392,0,0,0.000102392,0,0,0.000307177,0.000307177,0.000102392,0.000102392,0.000204784,0,0,0.000102392,0.092282907,0.095682785,0.087899303,0.126333454,0.082665106,0.085375834,0.111113865,0.103960024,0.105801126,0.105609045,1
0.000284849,0.000854548,0.000284849,0.000142425,0.000284849,0.000284849,0,0.000284849,0.000142425,0.000427274,0.000142425,0.000142425,0,0,0,0.000284849,0,0,0.000142425,0,0.105718182,0.123219591,0.098423653,0.100562554,0.063752044,0.148700649,0.145653045,0.047346761,0.080394508,0.082525972,1
0.000178726,0,0.000357453,0,0,0.000357453,0,0,0.000178726,0.000178726,0,0.000536179,0.000357453,0,0.000178726,0,0,0.000178726,0,0.000536179,0.072578633,0.119023154,0.11807934,0.103773589,0.073600407,0.14483445,0.097440993,0.055642326,0.084603608,0.127385151,1
